device_id,customer_id,device_type,app_version,is_rooted,last_active
dev104044,cust104044,android,4.3.15,0,46:11.7
dev104045,cust104045,android,1.5.13,0,30:39.5
dev104046,cust104046,feature_phone,3.9.9,0,18:35.5
dev104047,cust104047,tablet,1.5.3,0,58:57.0
dev104048,cust104048,ios,4.4.3,0,54:01.0
dev104049,cust104049,ios,3.4.11,0,37:38.2
dev104050,cust104050,feature_phone,1.4.13,0,00:44.8
dev104051,cust104051,tablet,2.6.15,0,19:03.4
dev104052,cust104052,feature_phone,3.5.18,0,03:38.6
dev104053,cust104053,feature_phone,4.1.11,0,47:49.7
dev104054,cust104054,feature_phone,3.6.2,0,39:39.5
dev104055,cust104055,android,4.8.18,0,24:04.3
dev104056,cust104056,feature_phone,3.3.2,0,20:32.6
dev104057,cust104057,ios,1.4.0,0,37:11.2
dev104058,cust104058,ios,4.7.2,0,58:22.6
dev104059,cust104059,android,3.9.19,0,14:26.5
dev104060,cust104060,feature_phone,1.6.10,0,21:52.1
dev104061,cust104061,android,3.3.12,0,12:28.7
dev104062,cust104062,feature_phone,4.5.3,0,52:03.7
dev104063,cust104063,ios,1.1.1,1,59:24.5
dev104064,cust104064,tablet,3.0.14,0,52:33.2
dev104065,cust104065,android,3.9.10,0,50:58.0
dev104066,cust104066,tablet,4.6.10,0,43:15.3
dev104067,cust104067,android,2.2.7,0,24:18.0
dev104068,cust104068,android,3.2.14,0,41:18.4
dev104069,cust104069,android,2.2.7,0,11:08.6
dev104070,cust104070,ios,4.7.16,0,47:44.7
dev104071,cust104071,android,4.1.20,0,05:59.1
dev104072,cust104072,tablet,1.0.16,0,21:38.6
dev104073,cust104073,ios,1.3.0,0,33:48.8
dev104074,cust104074,feature_phone,2.5.11,0,16:09.1
dev104075,cust104075,tablet,1.2.18,0,52:57.6
dev104076,cust104076,ios,1.9.16,0,43:23.5
dev104077,cust104077,feature_phone,4.2.20,0,19:23.9
dev104078,cust104078,feature_phone,1.9.17,0,30:53.7
dev104079,cust104079,ios,2.4.9,0,19:34.1
dev104080,cust104080,feature_phone,3.5.17,0,07:53.1
dev104081,cust104081,feature_phone,2.9.0,0,52:23.0
dev104082,cust104082,android,3.7.12,0,10:15.3
dev104083,cust104083,tablet,3.1.19,0,51:52.7
dev104084,cust104084,android,1.2.2,0,50:38.9
dev104085,cust104085,android,4.6.6,0,25:26.8
dev104086,cust104086,tablet,4.9.17,0,51:14.5
dev104087,cust104087,ios,4.0.5,0,55:43.3
dev104088,cust104088,android,3.4.13,0,53:32.9
dev104089,cust104089,feature_phone,4.7.16,0,36:47.6
dev104090,cust104090,android,4.4.16,0,10:02.6
dev104091,cust104091,tablet,4.3.9,0,32:48.3
dev104092,cust104092,feature_phone,1.2.3,0,08:49.9
dev104093,cust104093,ios,4.9.19,0,20:47.8
dev104094,cust104094,tablet,1.3.1,0,27:15.1
dev104095,cust104095,ios,3.1.14,0,37:24.6
dev104096,cust104096,feature_phone,4.6.8,0,24:41.0
dev104097,cust104097,feature_phone,4.9.19,0,47:32.1
dev104098,cust104098,android,4.7.8,0,26:56.9
dev104099,cust104099,tablet,3.6.0,0,35:47.5
dev104100,cust104100,tablet,3.4.0,0,58:09.6
dev104101,cust104101,feature_phone,1.2.19,0,35:34.0
dev104102,cust104102,feature_phone,4.1.5,0,11:57.2
dev104103,cust104103,feature_phone,3.6.3,0,44:37.7
dev104104,cust104104,tablet,2.8.7,0,37:34.1
dev104105,cust104105,feature_phone,3.2.6,1,20:00.0
dev104106,cust104106,ios,2.9.10,0,01:10.0
dev104107,cust104107,ios,1.5.17,0,05:12.4
dev104108,cust104108,ios,2.8.20,0,05:23.9
dev104109,cust104109,ios,3.0.18,0,50:45.3
dev104110,cust104110,ios,3.8.15,0,18:49.0
dev104111,cust104111,ios,2.0.18,0,14:37.4
dev104112,cust104112,android,2.2.20,0,57:44.6
dev104113,cust104113,ios,4.4.11,0,48:22.4
dev104114,cust104114,feature_phone,1.6.3,0,16:46.1
dev104115,cust104115,android,3.0.0,0,42:17.3
dev104116,cust104116,feature_phone,2.2.15,0,01:05.6
dev104117,cust104117,feature_phone,4.0.2,0,33:53.8
dev104118,cust104118,ios,1.8.2,0,44:27.0
dev104119,cust104119,feature_phone,1.5.5,0,37:53.7
dev104120,cust104120,tablet,4.9.12,0,39:34.4
dev104121,cust104121,ios,1.9.13,0,52:48.9
dev104122,cust104122,android,2.4.9,0,15:33.6
dev104123,cust104123,ios,4.4.9,0,16:06.3
dev104124,cust104124,feature_phone,4.2.11,0,19:08.6
dev104125,cust104125,feature_phone,4.2.4,0,16:51.9
dev104126,cust104126,android,3.1.0,0,17:59.9
dev104127,cust104127,tablet,4.5.13,0,18:33.5
dev104128,cust104128,ios,4.1.20,0,44:06.1
dev104129,cust104129,android,1.8.7,0,57:56.2
dev104130,cust104130,tablet,1.0.15,0,37:42.7
dev104131,cust104131,feature_phone,3.8.20,0,40:12.6
dev104132,cust104132,tablet,3.9.1,0,33:54.5
dev104133,cust104133,ios,1.1.20,0,46:13.0
dev104134,cust104134,tablet,1.4.14,0,57:33.9
dev104135,cust104135,android,3.4.1,0,37:52.7
dev104136,cust104136,ios,4.0.18,0,03:23.1
dev104137,cust104137,android,4.5.18,0,23:26.5
dev104138,cust104138,feature_phone,3.7.8,0,07:09.3
dev104139,cust104139,android,2.1.2,0,21:53.8
dev104140,cust104140,feature_phone,1.4.12,1,29:18.4
dev104141,cust104141,android,3.6.19,0,23:55.2
dev104142,cust104142,feature_phone,2.5.2,0,03:20.6
dev104143,cust104143,ios,2.6.10,0,46:33.2
dev104144,cust104144,feature_phone,3.4.2,0,05:02.3
dev104145,cust104145,android,4.8.18,0,47:47.0
dev104146,cust104146,feature_phone,3.6.0,0,59:52.7
dev104147,cust104147,ios,2.9.10,0,15:10.7
dev104148,cust104148,feature_phone,3.1.14,0,55:06.0
dev104149,cust104149,tablet,4.9.15,0,04:07.9
dev104150,cust104150,android,3.5.11,0,11:03.0
dev104151,cust104151,feature_phone,4.1.14,0,07:20.8
dev104152,cust104152,ios,4.0.15,0,34:47.4
dev104153,cust104153,android,2.8.0,0,53:09.3
dev104154,cust104154,tablet,2.9.20,1,48:34.9
dev104155,cust104155,feature_phone,2.5.7,0,36:58.8
dev104156,cust104156,ios,4.9.19,0,10:17.3
dev104157,cust104157,android,3.5.13,0,34:47.5
dev104158,cust104158,feature_phone,1.3.16,0,45:00.0
dev104159,cust104159,android,1.3.15,0,31:09.5
dev104160,cust104160,tablet,3.0.6,0,56:04.2
dev104161,cust104161,android,3.7.6,0,55:43.7
dev104162,cust104162,feature_phone,3.1.1,0,26:00.6
dev104163,cust104163,ios,4.9.9,0,51:41.7
dev104164,cust104164,feature_phone,4.7.11,0,51:11.6
dev104165,cust104165,android,4.3.2,1,16:12.0
dev104166,cust104166,android,3.9.19,0,13:53.7
dev104167,cust104167,feature_phone,2.8.12,0,21:24.1
dev104168,cust104168,android,1.7.18,0,44:23.3
dev104169,cust104169,android,3.0.19,0,56:30.6
dev104170,cust104170,android,3.6.8,0,50:42.6
dev104171,cust104171,ios,3.8.12,0,33:12.2
dev104172,cust104172,android,3.8.0,0,21:55.0
dev104173,cust104173,android,4.0.18,0,23:37.5
dev104174,cust104174,tablet,4.5.14,0,12:01.4
dev104175,cust104175,feature_phone,2.1.2,0,14:21.0
dev104176,cust104176,feature_phone,2.9.7,0,50:25.3
dev104177,cust104177,feature_phone,2.9.6,0,52:07.5
dev104178,cust104178,feature_phone,4.1.10,0,59:59.2
dev104179,cust104179,ios,2.6.0,0,42:52.5
dev104180,cust104180,ios,1.4.4,0,47:23.3
dev104181,cust104181,ios,1.7.18,0,27:39.5
dev104182,cust104182,ios,1.4.6,0,15:00.2
dev104183,cust104183,android,2.8.8,0,29:20.5
dev104184,cust104184,tablet,2.5.17,0,22:04.7
dev104185,cust104185,ios,4.4.2,0,03:11.6
dev104186,cust104186,feature_phone,2.7.16,0,51:52.2
dev104187,cust104187,feature_phone,3.4.14,0,38:39.8
dev104188,cust104188,feature_phone,1.4.17,0,59:45.7
dev104189,cust104189,ios,4.7.7,0,31:22.3
dev104190,cust104190,android,3.0.4,0,59:44.8
dev104191,cust104191,tablet,1.5.3,1,39:40.5
dev104192,cust104192,tablet,4.6.0,0,00:17.5
dev104193,cust104193,ios,1.7.5,0,11:04.8
dev104194,cust104194,android,1.6.6,0,51:18.0
dev104195,cust104195,feature_phone,2.1.14,0,43:55.3
dev104196,cust104196,ios,2.0.8,0,06:30.0
dev104197,cust104197,android,4.7.8,0,25:56.2
dev104198,cust104198,tablet,1.9.19,0,27:58.0
dev104199,cust104199,tablet,1.5.19,0,16:08.2
dev104200,cust104200,feature_phone,4.7.17,0,10:03.6
dev104201,cust104201,tablet,1.9.10,0,43:18.3
dev104202,cust104202,tablet,3.3.15,0,15:45.9
dev104203,cust104203,android,1.7.17,0,47:19.1
dev104204,cust104204,tablet,3.8.0,0,11:59.1
dev104205,cust104205,feature_phone,2.5.11,0,11:00.6
dev104206,cust104206,feature_phone,2.9.0,0,27:37.2
dev104207,cust104207,android,1.2.0,0,46:05.1
dev104208,cust104208,tablet,4.2.17,0,32:39.6
dev104209,cust104209,ios,1.2.18,0,54:24.1
dev104210,cust104210,android,3.9.20,0,31:30.5
dev104211,cust104211,feature_phone,2.9.5,0,38:46.5
dev104212,cust104212,feature_phone,2.2.12,0,45:33.0
dev104213,cust104213,android,3.7.19,0,54:02.8
dev104214,cust104214,android,3.9.1,0,28:41.6
dev104215,cust104215,feature_phone,3.9.9,0,19:59.9
dev104216,cust104216,feature_phone,1.6.1,0,46:19.3
dev104217,cust104217,android,1.6.17,0,18:27.3
dev104218,cust104218,feature_phone,1.4.19,0,39:28.3
dev104219,cust104219,feature_phone,4.3.18,0,09:59.4
dev104220,cust104220,feature_phone,2.1.2,0,06:41.9
dev104221,cust104221,ios,1.0.1,0,50:49.8
dev104222,cust104222,tablet,4.3.17,0,59:55.5
dev104223,cust104223,feature_phone,1.4.15,0,50:11.5
dev104224,cust104224,feature_phone,2.6.9,0,51:00.2
dev104225,cust104225,ios,1.0.7,0,51:14.8
dev104226,cust104226,ios,1.9.11,0,28:36.0
dev104227,cust104227,ios,4.6.18,0,56:45.7
dev104228,cust104228,feature_phone,4.8.15,0,28:46.8
dev104229,cust104229,tablet,4.0.12,0,58:17.6
dev104230,cust104230,ios,1.9.15,0,32:44.9
dev104231,cust104231,feature_phone,3.3.20,0,22:50.0
dev104232,cust104232,feature_phone,2.7.6,0,53:28.0
dev104233,cust104233,ios,1.1.15,0,49:09.5
dev104234,cust104234,tablet,1.5.1,0,21:23.8
dev104235,cust104235,android,2.1.11,0,59:41.7
dev104236,cust104236,android,2.9.16,0,46:51.1
dev104237,cust104237,android,2.6.13,0,53:15.1
dev104238,cust104238,android,3.6.2,0,51:34.2
dev104239,cust104239,ios,3.1.11,0,41:16.8
dev104240,cust104240,android,2.8.17,0,14:46.5
dev104241,cust104241,ios,4.7.19,0,25:10.5
dev104242,cust104242,ios,3.7.11,0,13:19.0
dev104243,cust104243,tablet,1.9.7,0,25:32.6
dev104244,cust104244,feature_phone,2.3.18,0,36:54.7
dev104245,cust104245,tablet,3.2.6,0,32:00.1
dev104246,cust104246,feature_phone,2.7.1,0,24:15.6
dev104247,cust104247,ios,3.6.4,0,55:41.0
dev104248,cust104248,feature_phone,4.8.11,0,35:20.2
dev104249,cust104249,feature_phone,1.6.20,0,33:47.4
dev104250,cust104250,feature_phone,1.1.14,0,22:03.0
dev104251,cust104251,ios,1.8.1,0,00:16.2
dev104252,cust104252,feature_phone,2.7.18,0,22:04.2
dev104253,cust104253,tablet,2.7.20,0,23:56.6
dev104254,cust104254,ios,2.8.8,0,20:50.3
dev104255,cust104255,tablet,1.3.3,0,22:47.7
dev104256,cust104256,tablet,3.9.17,0,25:45.6
dev104257,cust104257,feature_phone,4.3.13,0,14:57.3
dev104258,cust104258,tablet,1.5.13,1,21:34.1
dev104259,cust104259,ios,4.8.11,0,25:54.6
dev104260,cust104260,feature_phone,2.5.7,0,26:44.9
dev104261,cust104261,ios,4.8.13,0,13:47.8
dev104262,cust104262,tablet,2.4.15,0,03:15.4
dev104263,cust104263,tablet,4.8.18,0,40:17.5
dev104264,cust104264,android,1.7.2,0,49:15.6
dev104265,cust104265,tablet,4.7.7,0,44:55.8
dev104266,cust104266,tablet,2.8.10,0,35:15.6
dev104267,cust104267,tablet,3.0.9,0,37:57.7
dev104268,cust104268,tablet,2.8.5,0,50:03.6
dev104269,cust104269,tablet,1.0.18,0,56:08.7
dev104270,cust104270,feature_phone,1.7.18,0,22:31.3
dev104271,cust104271,feature_phone,1.0.1,0,56:17.1
dev104272,cust104272,feature_phone,2.3.5,0,11:18.2
dev104273,cust104273,tablet,4.1.10,0,47:52.7
dev104274,cust104274,feature_phone,3.9.18,0,03:36.8
dev104275,cust104275,feature_phone,1.0.19,0,45:26.6
dev104276,cust104276,android,4.9.6,1,28:00.0
dev104277,cust104277,feature_phone,3.3.16,1,13:05.4
dev104278,cust104278,android,4.0.1,0,20:05.9
dev104279,cust104279,feature_phone,1.3.2,0,42:01.6
dev104280,cust104280,android,1.5.6,0,27:05.3
dev104281,cust104281,feature_phone,1.5.15,0,54:12.0
dev104282,cust104282,android,1.0.17,0,28:43.8
dev104283,cust104283,tablet,3.5.0,0,59:15.3
dev104284,cust104284,android,4.7.5,0,24:32.0
dev104285,cust104285,feature_phone,3.0.10,0,18:04.8
dev104286,cust104286,tablet,2.6.3,0,24:45.9
dev104287,cust104287,android,1.1.8,0,19:04.9
dev104288,cust104288,android,1.0.20,0,34:05.5
dev104289,cust104289,tablet,2.0.8,0,38:35.4
dev104290,cust104290,ios,4.6.7,0,54:56.6
dev104291,cust104291,android,3.9.11,0,14:19.5
dev104292,cust104292,android,4.3.1,1,19:20.0
dev104293,cust104293,tablet,1.0.13,0,41:48.9
dev104294,cust104294,ios,2.6.13,0,21:54.8
dev104295,cust104295,feature_phone,1.9.4,0,03:07.1
dev104296,cust104296,ios,4.8.13,0,51:35.9
dev104297,cust104297,tablet,3.9.4,0,56:40.8
dev104298,cust104298,ios,3.6.12,0,47:32.4
dev104299,cust104299,android,4.8.3,0,35:18.4
dev104300,cust104300,feature_phone,3.9.4,0,40:49.2
dev104301,cust104301,feature_phone,2.0.7,0,12:37.3
dev104302,cust104302,tablet,2.2.15,0,35:11.9
dev104303,cust104303,android,1.9.7,0,40:15.9
dev104304,cust104304,ios,1.3.18,0,37:04.4
dev104305,cust104305,tablet,4.0.15,0,17:48.1
dev104306,cust104306,ios,3.1.11,0,49:48.7
dev104307,cust104307,ios,3.3.2,0,31:40.5
dev104308,cust104308,ios,3.3.12,0,59:08.7
dev104309,cust104309,feature_phone,4.1.8,0,25:33.9
dev104310,cust104310,feature_phone,4.9.2,0,07:14.1
dev104311,cust104311,feature_phone,4.8.3,0,27:52.6
dev104312,cust104312,feature_phone,1.7.3,0,37:57.9
dev104313,cust104313,ios,4.9.1,0,49:32.7
dev104314,cust104314,tablet,4.6.19,0,32:58.5
dev104315,cust104315,tablet,1.6.12,0,41:42.3
dev104316,cust104316,android,2.6.16,0,33:05.4
dev104317,cust104317,ios,1.6.4,0,52:34.7
dev104318,cust104318,feature_phone,2.4.19,0,09:54.9
dev104319,cust104319,tablet,1.9.11,0,07:47.4
dev104320,cust104320,feature_phone,1.7.11,0,40:07.9
dev104321,cust104321,feature_phone,2.7.8,0,49:50.0
dev104322,cust104322,android,3.3.1,0,32:51.8
dev104323,cust104323,tablet,1.5.7,0,26:05.7
dev104324,cust104324,feature_phone,1.8.12,0,16:29.3
dev104325,cust104325,feature_phone,3.7.6,0,51:19.8
dev104326,cust104326,feature_phone,4.0.8,0,49:09.0
dev104327,cust104327,android,3.4.10,0,50:19.7
dev104328,cust104328,feature_phone,4.9.11,0,45:01.5
dev104329,cust104329,ios,4.8.16,1,26:44.0
dev104330,cust104330,android,3.0.19,0,04:01.6
dev104331,cust104331,android,2.2.13,0,48:32.1
dev104332,cust104332,ios,4.0.18,0,27:39.3
dev104333,cust104333,tablet,1.5.8,0,55:05.4
dev104334,cust104334,tablet,3.4.8,0,33:47.6
dev104335,cust104335,ios,1.1.11,0,02:41.1
dev104336,cust104336,feature_phone,3.2.0,0,42:01.2
dev104337,cust104337,ios,4.7.8,0,20:56.2
dev104338,cust104338,ios,1.3.4,0,31:19.3
dev104339,cust104339,feature_phone,1.1.9,0,05:26.2
dev104340,cust104340,feature_phone,4.1.10,0,01:25.7
dev104341,cust104341,tablet,1.7.8,0,54:59.8
dev104342,cust104342,ios,2.9.17,0,16:36.6
dev104343,cust104343,tablet,1.1.12,0,58:20.8
dev104344,cust104344,feature_phone,1.5.4,0,08:10.2
dev104345,cust104345,ios,1.9.9,0,45:41.3
dev104346,cust104346,android,4.7.1,0,26:42.4
dev104347,cust104347,tablet,2.0.14,0,35:14.5
dev104348,cust104348,android,1.8.11,0,15:32.1
dev104349,cust104349,ios,3.8.6,0,33:29.2
dev104350,cust104350,ios,3.8.11,0,10:50.1
dev104351,cust104351,feature_phone,2.4.5,0,38:35.6
dev104352,cust104352,feature_phone,4.5.14,0,37:47.4
dev104353,cust104353,ios,2.0.5,0,27:01.8
dev104354,cust104354,tablet,3.4.20,0,07:57.2
dev104355,cust104355,tablet,4.4.12,0,37:54.6
dev104356,cust104356,ios,4.3.0,0,14:52.0
dev104357,cust104357,tablet,1.7.1,1,26:29.6
dev104358,cust104358,android,1.3.10,0,08:40.1
dev104359,cust104359,tablet,1.7.1,0,05:53.2
dev104360,cust104360,android,1.9.16,0,21:37.8
dev104361,cust104361,android,1.9.4,0,31:18.1
dev104362,cust104362,android,3.2.18,0,21:57.0
dev104363,cust104363,tablet,3.8.18,0,08:28.7
dev104364,cust104364,android,3.2.5,0,50:18.5
dev104365,cust104365,ios,4.1.16,0,40:47.5
dev104366,cust104366,android,2.5.16,0,54:36.5
dev104367,cust104367,ios,1.3.3,0,54:53.0
dev104368,cust104368,feature_phone,2.0.14,0,19:59.0
dev104369,cust104369,android,1.1.10,0,47:57.2
dev104370,cust104370,ios,2.5.19,0,51:18.9
dev104371,cust104371,ios,4.9.5,0,01:15.2
dev104372,cust104372,android,1.7.7,0,14:13.2
dev104373,cust104373,tablet,1.7.20,0,08:36.9
dev104374,cust104374,tablet,1.1.17,0,59:21.9
dev104375,cust104375,android,4.0.18,0,23:39.7
dev104376,cust104376,feature_phone,3.2.1,0,13:58.9
dev104377,cust104377,ios,4.5.4,0,37:39.2
dev104378,cust104378,tablet,1.4.4,0,39:54.4
dev104379,cust104379,ios,2.1.7,0,46:18.9
dev104380,cust104380,feature_phone,3.6.19,0,19:44.3
dev104381,cust104381,android,1.9.12,0,59:01.6
dev104382,cust104382,ios,2.2.19,0,37:12.2
dev104383,cust104383,tablet,2.2.3,0,16:17.8
dev104384,cust104384,android,4.6.16,0,55:23.0
dev104385,cust104385,ios,1.3.2,0,28:44.7
dev104386,cust104386,ios,3.9.20,0,32:09.2
dev104387,cust104387,tablet,4.1.11,0,59:35.3
dev104388,cust104388,feature_phone,3.7.4,0,37:58.8
dev104389,cust104389,ios,3.1.12,0,13:09.2
dev104390,cust104390,feature_phone,1.7.18,0,27:06.7
dev104391,cust104391,ios,1.9.9,0,12:17.8
dev104392,cust104392,ios,3.9.5,0,39:41.5
dev104393,cust104393,feature_phone,4.5.20,0,47:48.8
dev104394,cust104394,feature_phone,2.8.10,0,19:01.1
dev104395,cust104395,tablet,1.6.17,0,26:20.5
dev104396,cust104396,ios,2.4.8,0,44:48.5
dev104397,cust104397,android,4.0.1,0,18:50.6
dev104398,cust104398,android,4.4.12,0,59:33.5
dev104399,cust104399,ios,3.4.5,0,49:25.6
dev104400,cust104400,android,2.3.0,0,14:41.8
dev104401,cust104401,feature_phone,4.0.18,1,48:20.8
dev104402,cust104402,android,3.8.9,0,51:13.2
dev104403,cust104403,feature_phone,2.5.0,0,23:03.3
dev104404,cust104404,tablet,1.0.8,0,47:43.6
dev104405,cust104405,android,2.1.10,0,55:07.1
dev104406,cust104406,ios,4.8.16,0,53:18.3
dev104407,cust104407,tablet,1.3.12,0,03:18.3
dev104408,cust104408,android,2.1.18,0,38:45.3
dev104409,cust104409,tablet,4.5.2,0,27:49.0
dev104410,cust104410,tablet,2.8.19,0,39:05.1
dev104411,cust104411,android,4.4.20,0,27:04.0
dev104412,cust104412,feature_phone,2.7.14,0,13:09.3
dev104413,cust104413,tablet,1.2.15,0,25:33.1
dev104414,cust104414,tablet,1.5.12,0,23:25.7
dev104415,cust104415,ios,2.9.3,0,51:49.2
dev104416,cust104416,ios,2.8.18,0,35:58.1
dev104417,cust104417,feature_phone,1.8.16,0,16:27.6
dev104418,cust104418,feature_phone,2.9.14,0,05:26.0
dev104419,cust104419,feature_phone,2.0.3,0,23:10.6
dev104420,cust104420,android,2.8.11,0,17:09.6
dev104421,cust104421,feature_phone,4.5.8,0,38:51.1
dev104422,cust104422,feature_phone,2.1.15,0,41:18.2
dev104423,cust104423,android,4.2.6,0,58:51.1
dev104424,cust104424,ios,1.8.15,0,43:05.7
dev104425,cust104425,android,1.1.0,0,23:29.0
dev104426,cust104426,tablet,3.7.13,0,30:34.2
dev104427,cust104427,tablet,3.7.7,0,08:42.4
dev104428,cust104428,tablet,4.5.1,0,52:13.6
dev104429,cust104429,tablet,4.9.5,0,59:57.5
dev104430,cust104430,android,3.8.1,0,12:04.2
dev104431,cust104431,android,3.8.0,0,23:37.5
dev104432,cust104432,android,3.0.12,0,03:09.2
dev104433,cust104433,android,1.6.3,0,58:57.2
dev104434,cust104434,ios,4.3.2,0,55:18.1
dev104435,cust104435,ios,2.1.17,0,36:49.5
dev104436,cust104436,android,4.9.16,0,12:56.2
dev104437,cust104437,android,1.8.2,0,14:10.4
dev104438,cust104438,tablet,1.6.4,0,48:55.4
dev104439,cust104439,ios,1.6.19,0,17:54.5
dev104440,cust104440,android,2.8.5,0,35:59.5
dev104441,cust104441,tablet,4.7.19,0,05:14.3
dev104442,cust104442,ios,4.0.14,0,17:44.8
dev104443,cust104443,feature_phone,2.6.4,1,05:58.6
dev104444,cust104444,feature_phone,3.3.0,0,18:01.3
dev104445,cust104445,tablet,4.9.5,0,50:51.2
dev104446,cust104446,tablet,3.0.14,0,00:01.3
dev104447,cust104447,tablet,2.0.8,0,43:53.2
dev104448,cust104448,android,1.5.17,0,45:50.6
dev104449,cust104449,feature_phone,1.3.17,0,41:05.1
dev104450,cust104450,tablet,2.8.17,0,41:39.7
dev104451,cust104451,tablet,1.6.1,0,27:36.3
dev104452,cust104452,ios,2.8.0,0,34:35.4
dev104453,cust104453,android,2.6.8,0,28:52.0
dev104454,cust104454,tablet,1.9.19,0,43:37.2
dev104455,cust104455,android,4.9.9,0,12:03.7
dev104456,cust104456,feature_phone,1.9.10,0,15:26.8
dev104457,cust104457,tablet,1.4.2,0,46:57.7
dev104458,cust104458,android,2.4.7,0,53:16.8
dev104459,cust104459,android,2.2.14,0,29:04.3
dev104460,cust104460,ios,3.2.11,0,52:08.4
dev104461,cust104461,ios,3.6.20,0,39:23.4
dev104462,cust104462,ios,2.8.20,0,47:56.5
dev104463,cust104463,tablet,1.4.17,0,15:30.6
dev104464,cust104464,feature_phone,1.6.17,0,46:26.8
dev104465,cust104465,feature_phone,2.0.2,0,49:57.6
dev104466,cust104466,ios,1.2.8,0,36:47.8
dev104467,cust104467,ios,1.6.8,0,40:38.2
dev104468,cust104468,android,4.9.19,0,43:59.6
dev104469,cust104469,android,1.3.9,0,14:20.1
dev104470,cust104470,ios,1.3.12,0,44:04.8
dev104471,cust104471,ios,1.7.2,0,13:08.8
dev104472,cust104472,android,2.7.7,0,56:45.4
dev104473,cust104473,tablet,2.4.4,0,50:50.2
dev104474,cust104474,android,1.1.6,0,52:26.8
dev104475,cust104475,android,2.0.0,0,46:26.1
dev104476,cust104476,tablet,2.9.3,0,54:57.7
dev104477,cust104477,feature_phone,4.8.10,0,43:15.7
dev104478,cust104478,android,4.3.17,0,42:12.9
dev104479,cust104479,feature_phone,3.8.0,0,26:41.9
dev104480,cust104480,tablet,3.0.10,0,35:26.3
dev104481,cust104481,android,3.2.13,0,17:23.3
dev104482,cust104482,ios,2.6.14,0,28:20.9
dev104483,cust104483,android,4.5.10,0,12:55.4
dev104484,cust104484,android,1.8.17,0,06:57.9
dev104485,cust104485,feature_phone,1.0.8,0,48:38.2
dev104486,cust104486,android,4.2.6,0,58:21.8
dev104487,cust104487,tablet,1.3.11,0,33:19.1
dev104488,cust104488,tablet,4.1.13,0,31:41.7
dev104489,cust104489,android,2.8.17,0,14:07.1
dev104490,cust104490,feature_phone,3.4.6,0,06:56.5
dev104491,cust104491,feature_phone,3.8.1,1,02:15.6
dev104492,cust104492,tablet,3.7.17,0,41:19.5
dev104493,cust104493,ios,4.7.17,0,36:40.9
dev104494,cust104494,feature_phone,1.8.11,0,47:19.6
dev104495,cust104495,feature_phone,3.4.14,0,46:49.0
dev104496,cust104496,ios,4.6.16,0,56:21.3
dev104497,cust104497,ios,2.4.19,0,02:44.2
dev104498,cust104498,ios,4.2.0,0,32:27.3
dev104499,cust104499,ios,4.4.10,0,51:13.6
dev104500,cust104500,android,2.7.4,0,00:24.3
