transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason,Customer_Check
txn10017000,jacqueline7631@upi,cust107729,36:34.2,66.05,receive,,user7448@upi,success,dev107729,android,qr_code,0,0,,cust107729
txn10017001,stephanie8024@upi,cust104991,09:46.7,41.98,merchant_payment,merch1329,user1313@upi,success,dev104991,ios,qr_code,0,0,,cust104991
txn10017002,sabrina5292@upi,cust105022,57:45.5,42.26,receive,,user1236@upi,success,dev105022,feature_phone,qr_code,0,0,,cust105022
txn10017003,dr.5431@upi,cust100307,46:31.0,12.43,merchant_payment,merch1137,user6321@upi,success,dev201212,feature_phone,app,0,0,,cust100307
txn10017004,james6817@upi,cust102727,19:45.6,14.36,merchant_payment,merch1246,user2344@upi,success,dev102727,feature_phone,app,0,0,,cust102727
txn10017005,bonnie7490@upi,cust103499,18:38.4,14.5,merchant_payment,merch1183,user9496@upi,success,dev103499,tablet,qr_code,0,0,,cust103499
txn10017006,lydia3182@upi,cust107348,41:54.1,17.78,merchant_payment,merch1050,user2604@upi,success,dev107348,tablet,intent,0,0,,cust107348
txn10017007,shawn8441@upi,cust105973,47:25.0,16.61,send,,user3632@upi,success,dev200359,feature_phone,intent,0,0,,cust105973
txn10017008,jay7162@upi,cust106080,40:16.5,29.58,receive,,user8478@upi,success,dev106080,ios,intent,0,0,,cust106080
txn10017009,reginald7049@upi,cust105881,28:07.1,21.66,send,,user2003@upi,success,dev105881,feature_phone,qr_code,0,0,,cust105881
txn10017010,ana1492@upi,cust100900,22:54.6,32.03,send,,user3948@upi,success,dev100900,tablet,intent,0,0,,cust100900
txn10017011,hannah6759@upi,cust102152,03:34.6,23.57,send,,user3232@upi,success,dev102152,android,intent,0,0,,cust102152
txn10017012,erika4769@upi,cust108423,28:57.4,36.18,merchant_payment,merch1345,user3437@upi,success,dev108423,feature_phone,app,0,0,,cust108423
txn10017013,michael1089@upi,cust104720,06:28.7,21.35,send,,user9682@upi,success,dev104720,ios,intent,0,0,,cust104720
txn10017014,miguel1068@upi,cust103655,43:58.7,32.47,receive,,user3615@upi,success,dev103655,ios,intent,1,0,,cust103655
txn10017015,jason3723@upi,cust109021,58:24.6,36.34,receive,,user2558@upi,success,dev109021,feature_phone,intent,0,0,,cust109021
txn10017016,daniel1002@upi,cust105350,34:40.4,58.84,send,,user8695@upi,success,dev105350,android,qr_code,0,0,,cust105350
txn10017017,ethan7081@upi,cust106357,30:39.5,12.18,send,,user9269@upi,success,dev201621,android,intent,0,0,,cust106357
txn10017018,mr.4114@upi,cust101836,56:12.4,40.84,send,,user4013@upi,failed,dev101836,ios,app,0,0,bank_down,cust101836
txn10017019,jenny2120@upi,cust103164,22:44.7,15.94,send,,user4538@upi,success,dev201024,tablet,qr_code,0,0,,cust103164
txn10017020,sarah3863@upi,cust100719,53:30.9,59.46,send,,user7256@upi,failed,dev100719,android,qr_code,0,1,network_error,cust100719
txn10017021,kenneth4494@upi,cust103302,24:46.8,26.14,merchant_payment,merch1215,user1838@upi,success,dev200759,android,qr_code,0,0,,cust103302
txn10017022,sharon6920@upi,cust108833,35:25.6,9.54,merchant_payment,merch1289,user1905@upi,success,dev108833,ios,qr_code,0,0,,cust108833
txn10017023,steven7569@upi,cust104645,19:02.0,21.03,merchant_payment,merch1330,user8777@upi,success,dev104645,feature_phone,app,0,0,,cust104645
txn10017024,zachary8853@upi,cust109485,51:37.0,38.12,bill_pay,merch1462,user9578@upi,success,dev200806,ios,intent,0,0,,cust109485
txn10017025,brandon8018@upi,cust108780,34:28.4,17.18,send,,user1006@upi,success,dev108780,feature_phone,qr_code,0,0,,cust108780
txn10017026,walter5755@upi,cust102594,54:05.2,11.58,receive,,user8896@upi,success,dev102594,ios,qr_code,0,0,,cust102594
txn10017027,amanda8859@upi,cust100880,37:05.5,16.1,merchant_payment,merch1452,user6420@upi,success,dev100880,android,app,0,0,,cust100880
txn10017028,justin8852@upi,cust101145,15:38.0,98.36,receive,,user4242@upi,success,dev101145,ios,intent,0,0,,cust101145
txn10017029,joseph6569@upi,cust109133,28:27.3,29.18,receive,,user2129@upi,success,dev109133,tablet,qr_code,1,0,,cust109133
txn10017030,joyce4734@upi,cust103341,18:38.8,41.15,receive,,user7701@upi,success,dev200571,tablet,qr_code,1,0,,cust103341
txn10017031,nicole8841@upi,cust102177,12:38.5,23.97,merchant_payment,merch1422,user7707@upi,success,dev102177,android,intent,0,0,,cust102177
txn10017032,david3375@upi,cust102181,27:07.1,15.15,merchant_payment,merch1407,user3338@upi,success,dev102181,feature_phone,qr_code,0,0,,cust102181
txn10017033,anna2763@upi,cust109385,07:44.2,49.3,send,,user4324@upi,success,dev109385,feature_phone,intent,0,0,,cust109385
txn10017034,jessica3440@upi,cust104832,49:35.1,28.36,receive,,user3601@upi,success,dev104832,ios,app,0,0,,cust104832
txn10017035,diane3689@upi,cust108948,20:02.9,23.54,merchant_payment,merch1437,user6115@upi,success,dev200531,android,intent,0,0,,cust108948
txn10017036,travis1764@upi,cust105740,24:17.0,55.67,receive,,user5827@upi,success,dev105740,feature_phone,app,0,0,,cust105740
txn10017037,paul3493@upi,cust102391,39:13.8,60.99,bill_pay,merch1018,user8515@upi,success,dev102391,ios,app,0,0,,cust102391
txn10017038,diane5334@upi,cust105371,26:06.1,44.88,receive,,user3666@upi,success,dev105371,tablet,qr_code,0,0,,cust105371
txn10017039,joseph2221@upi,cust101297,30:06.9,67.42,receive,,user7886@upi,success,dev101297,ios,qr_code,0,0,,cust101297
txn10017040,sabrina9941@upi,cust100017,53:50.9,16.95,send,,user5949@upi,success,dev200737,ios,qr_code,0,0,,cust100017
txn10017041,kelly3505@upi,cust105709,04:06.9,22.55,receive,,user6679@upi,success,dev105709,android,intent,0,0,,cust105709
txn10017042,carl5322@upi,cust104149,37:29.0,55.2,send,,user1368@upi,success,dev104149,tablet,intent,0,0,,cust104149
txn10017043,thomas4928@upi,cust108360,00:53.4,153.22,send,,user9676@upi,success,dev108360,feature_phone,app,1,0,,cust108360
txn10017044,nicholas7370@upi,cust109257,47:08.3,21.54,receive,,user3201@upi,success,dev109257,feature_phone,qr_code,0,0,,cust109257
txn10017045,michael1462@upi,cust108887,41:56.3,47.18,receive,,user4360@upi,success,dev108887,tablet,qr_code,0,0,,cust108887
txn10017046,russell8925@upi,cust108589,40:39.5,43.56,merchant_payment,merch1239,user6560@upi,success,dev108589,feature_phone,app,0,0,,cust108589
txn10017047,timothy1040@upi,cust107830,36:44.4,39.81,send,,user7163@upi,success,dev107830,ios,app,0,0,,cust107830
txn10017048,william8998@upi,cust102162,31:08.6,34.69,merchant_payment,merch1158,user5898@upi,failed,dev102162,ios,app,0,0,network_error,cust102162
txn10017049,david3903@upi,cust106559,46:21.6,53.02,receive,,user5946@upi,success,dev106559,feature_phone,qr_code,0,0,,cust106559
txn10017050,dr.7976@upi,cust101679,57:03.6,52.6,send,,user1330@upi,success,dev101679,feature_phone,qr_code,0,0,,cust101679
txn10017051,phillip6228@upi,cust109596,08:24.1,39.13,send,,user7930@upi,success,dev109596,feature_phone,intent,0,0,,cust109596
txn10017052,karen3443@upi,cust105438,00:57.8,32.55,receive,,user8264@upi,success,dev105438,ios,app,0,0,,cust105438
txn10017053,ricky9653@upi,cust105920,51:44.5,16.5,merchant_payment,merch1301,user4472@upi,success,dev201372,android,app,1,0,,cust105920
txn10017054,amanda3597@upi,cust109200,15:11.7,12.68,bill_pay,merch1244,user2624@upi,success,dev109200,android,qr_code,0,0,,cust109200
txn10017055,tammy6543@upi,cust104837,18:23.6,20.84,merchant_payment,merch1062,user1406@upi,success,dev104837,feature_phone,app,0,0,,cust104837
txn10017056,ms.9894@upi,cust103223,24:52.2,21.47,send,,user1649@upi,success,dev201725,feature_phone,qr_code,0,0,,cust103223
txn10017057,megan3001@upi,cust109665,31:05.9,26.29,receive,,user4042@upi,success,dev109665,tablet,qr_code,0,0,,cust109665
txn10017058,jordan1856@upi,cust100326,21:24.9,50.07,merchant_payment,merch1351,user5178@upi,success,dev200473,tablet,app,0,0,,cust100326
txn10017059,sarah5873@upi,cust107650,58:24.7,41.27,send,,user8986@upi,success,dev200990,tablet,qr_code,0,0,,cust107650
txn10017060,donald3809@upi,cust106140,14:31.4,40.53,send,,user7941@upi,success,dev106140,android,app,0,0,,cust106140
txn10017061,frank7384@upi,cust109993,06:37.3,15.06,receive,,user9653@upi,success,dev109993,feature_phone,app,0,0,,cust109993
txn10017062,richard3977@upi,cust107636,05:08.9,24.93,send,,user5214@upi,success,dev107636,android,intent,0,0,,cust107636
txn10017063,frank4247@upi,cust107250,15:23.2,58.19,merchant_payment,merch1331,user7406@upi,success,dev107250,feature_phone,intent,0,0,,cust107250
txn10017064,pamela5145@upi,cust109388,46:26.6,36.49,receive,,user2296@upi,success,dev109388,ios,qr_code,0,0,,cust109388
txn10017065,brett5819@upi,cust107236,25:31.4,56.26,receive,,user6603@upi,success,dev107236,tablet,app,0,0,,cust107236
txn10017066,russell2734@upi,cust104328,15:28.4,9.64,merchant_payment,merch1122,user4108@upi,success,dev104328,feature_phone,intent,0,0,,cust104328
txn10017067,cassidy7520@upi,cust103317,53:26.9,27.51,receive,,user3309@upi,success,dev103317,android,qr_code,0,0,,cust103317
txn10017068,brandon4223@upi,cust108749,08:02.6,43.75,receive,,user7038@upi,success,dev108749,tablet,qr_code,0,0,,cust108749
txn10017069,deborah2945@upi,cust108655,57:18.1,29.39,receive,,user9674@upi,failed,dev108655,android,app,0,0,bank_down,cust108655
txn10017070,leslie9969@upi,cust104032,59:16.8,15.51,receive,,user6652@upi,success,dev104032,feature_phone,qr_code,0,0,,cust104032
txn10017071,erin2493@upi,cust107555,25:38.2,47.12,send,,user4293@upi,failed,dev107555,feature_phone,intent,0,0,incorrect_pin,cust107555
txn10017072,jeffrey5378@upi,cust104134,12:29.1,78.18,receive,,user6732@upi,success,dev104134,tablet,app,0,0,,cust104134
txn10017073,sherri9902@upi,cust101588,22:31.4,4.81,send,,user4851@upi,success,dev101588,feature_phone,qr_code,0,0,,cust101588
txn10017074,mary6152@upi,cust107783,59:15.9,13.2,merchant_payment,merch1435,user2634@upi,success,dev201591,feature_phone,intent,0,0,,cust107783
txn10017075,timothy6587@upi,cust100238,33:02.3,39.4,receive,,user9292@upi,success,dev100238,ios,qr_code,0,0,,cust100238
txn10017076,michael8127@upi,cust101484,12:25.3,30.36,send,,user7990@upi,success,dev101484,feature_phone,qr_code,1,0,,cust101484
txn10017077,maria7953@upi,cust105383,51:35.3,4.83,receive,,user8435@upi,success,dev105383,android,app,0,0,,cust105383
txn10017078,valerie6158@upi,cust108567,56:27.6,42.85,receive,,user9177@upi,success,dev108567,feature_phone,intent,0,0,,cust108567
txn10017079,desiree4030@upi,cust107230,30:16.5,15.41,merchant_payment,merch1249,user8690@upi,failed,dev107230,tablet,app,0,0,incorrect_pin,cust107230
txn10017080,brett5154@upi,cust100040,33:56.0,46.25,receive,,user2717@upi,success,dev100040,feature_phone,app,0,0,,cust100040
txn10017081,lisa6307@upi,cust104474,14:04.1,24.65,send,,user3136@upi,success,dev104474,android,intent,0,0,,cust104474
txn10017082,cameron8914@upi,cust109251,15:38.7,11.12,receive,,user3607@upi,success,dev109251,feature_phone,intent,1,0,,cust109251
txn10017083,amanda6745@upi,cust101961,39:15.1,18.44,receive,,user3498@upi,success,dev101961,android,intent,0,0,,cust101961
txn10017084,jessica5204@upi,cust104026,42:44.7,20.54,merchant_payment,merch1325,user1046@upi,success,dev104026,tablet,intent,0,0,,cust104026
txn10017085,danny8621@upi,cust101091,13:40.7,12.17,send,,user3404@upi,success,dev101091,feature_phone,qr_code,0,0,,cust101091
txn10017086,bill1702@upi,cust108958,20:39.8,12.13,send,,user4355@upi,success,dev108958,ios,app,0,0,,cust108958
txn10017087,david1908@upi,cust102181,21:24.4,12.71,send,,user5554@upi,success,dev102181,feature_phone,intent,0,0,,cust102181
txn10017088,cynthia6837@upi,cust104049,25:35.6,11.62,merchant_payment,merch1343,user1174@upi,success,dev104049,ios,intent,0,0,,cust104049
txn10017089,jennifer7113@upi,cust106718,23:03.8,24.05,merchant_payment,merch1158,user9668@upi,success,dev106718,tablet,app,0,0,,cust106718
txn10017090,phillip3576@upi,cust105876,18:09.9,34.6,receive,,user1994@upi,success,dev105876,android,qr_code,0,0,,cust105876
txn10017091,luis4913@upi,cust102699,45:21.7,12.02,receive,,user7050@upi,success,dev102699,android,app,0,0,,cust102699
txn10017092,caitlyn3841@upi,cust108991,24:51.7,35.22,merchant_payment,merch1418,user6149@upi,success,dev108991,android,app,0,0,,cust108991
txn10017093,bonnie9090@upi,cust100476,10:33.2,148.3,send,,user9735@upi,success,dev200338,tablet,qr_code,0,0,,cust100476
txn10017094,trevor4436@upi,cust106876,34:22.9,28.91,bill_pay,merch1086,user4848@upi,success,dev106876,feature_phone,qr_code,0,0,,cust106876
txn10017095,joseph6960@upi,cust101297,11:14.7,109.88,merchant_payment,merch1109,user1321@upi,success,dev101297,ios,intent,0,0,,cust101297
txn10017096,kevin8577@upi,cust108008,44:12.6,22.89,receive,,user5032@upi,success,dev108008,android,qr_code,0,0,,cust108008
txn10017097,james2669@upi,cust107016,50:04.2,8.4,send,,user5772@upi,success,dev107016,ios,qr_code,0,0,,cust107016
txn10017098,pamela3530@upi,cust109388,42:09.8,45.38,receive,,user8140@upi,success,dev109388,ios,intent,0,0,,cust109388
txn10017099,kimberly3125@upi,cust100056,24:56.5,36.9,send,,user7127@upi,success,dev100056,android,intent,0,0,,cust100056
txn10017100,megan9591@upi,cust107182,01:44.7,37.99,bill_pay,merch1311,user3459@upi,success,dev107182,ios,intent,0,0,,cust107182
txn10017101,rachael3761@upi,cust100398,14:25.5,35.41,receive,,user1141@upi,success,dev100398,tablet,qr_code,0,0,,cust100398
txn10017102,jason7844@upi,cust109021,00:00.1,15.46,send,,user9400@upi,success,dev109021,feature_phone,intent,0,0,,cust109021
txn10017103,amanda1497@upi,cust106816,47:16.2,13.95,bill_pay,merch1276,user7826@upi,failed,dev106816,feature_phone,qr_code,0,0,bank_down,cust106816
txn10017104,melissa5118@upi,cust103898,46:35.7,30.93,send,,user6816@upi,success,dev103898,tablet,app,1,0,,cust103898
txn10017105,jason1226@upi,cust102654,40:17.4,24.91,merchant_payment,merch1027,user4049@upi,success,dev200114,tablet,intent,0,0,,cust102654
txn10017106,danielle1166@upi,cust107673,13:00.9,22.27,receive,,user3819@upi,success,dev107673,ios,qr_code,0,0,,cust107673
txn10017107,amy7921@upi,cust109231,46:42.6,48.31,receive,,user6887@upi,failed,dev109231,android,qr_code,0,1,bank_down,cust109231
txn10017108,harry7131@upi,cust107115,34:34.5,85.1,receive,,user6927@upi,success,dev107115,ios,app,0,0,,cust107115
txn10017109,robert4440@upi,cust101252,25:40.4,147.49,merchant_payment,merch1275,user9544@upi,success,dev101252,ios,qr_code,0,0,,cust101252
txn10017110,jorge5330@upi,cust106161,14:08.2,17.8,receive,,user5850@upi,success,dev106161,ios,qr_code,0,0,,cust106161
txn10017111,nicole4650@upi,cust100227,40:15.2,21.62,send,,user2122@upi,success,dev100227,android,intent,0,0,,cust100227
txn10017112,jerry9883@upi,cust101918,21:46.9,19.03,receive,,user2592@upi,success,dev101918,android,app,0,0,,cust101918
txn10017113,cristina5370@upi,cust106187,37:19.4,14.54,merchant_payment,merch1139,user2286@upi,success,dev106187,feature_phone,qr_code,0,0,,cust106187
txn10017114,cynthia6066@upi,cust107421,11:32.6,23.07,merchant_payment,merch1022,user9039@upi,success,dev107421,android,intent,0,0,,cust107421
txn10017115,samantha2782@upi,cust107114,27:49.1,13.29,send,,user7114@upi,success,dev107114,feature_phone,intent,0,0,,cust107114
txn10017116,karen5304@upi,cust100144,21:42.4,31.68,send,,user2126@upi,success,dev201811,tablet,app,0,0,,cust100144
txn10017117,brittany8078@upi,cust101584,25:59.4,53.65,merchant_payment,merch1219,user7556@upi,success,dev101584,android,app,0,0,,cust101584
txn10017118,david8085@upi,cust106419,09:06.4,23.44,merchant_payment,merch1026,user1480@upi,success,dev106419,ios,qr_code,0,0,,cust106419
txn10017119,antonio6671@upi,cust106505,10:06.7,22.83,merchant_payment,merch1348,user4621@upi,success,dev106505,tablet,qr_code,0,0,,cust106505
txn10017120,heather1576@upi,cust102917,19:50.1,53.37,merchant_payment,merch1002,user2849@upi,success,dev102917,feature_phone,qr_code,0,0,,cust102917
txn10017121,erik3577@upi,cust100768,45:44.8,16.04,merchant_payment,merch1389,user3744@upi,success,dev100768,android,qr_code,0,0,,cust100768
txn10017122,sarah6872@upi,cust109260,07:11.6,37.73,receive,,user8917@upi,success,dev109260,android,intent,0,0,,cust109260
txn10017123,kimberly9222@upi,cust101813,42:41.8,71.09,send,,user4276@upi,success,dev101813,android,qr_code,0,0,,cust101813
txn10017124,ashley9746@upi,cust101838,12:15.5,126.29,receive,,user2783@upi,success,dev101838,android,app,0,0,,cust101838
txn10017125,sara4812@upi,cust104500,06:33.5,50.23,receive,,user7154@upi,success,dev104500,android,app,0,0,,cust104500
txn10017126,dennis8648@upi,cust100655,28:45.7,8.15,send,,user5559@upi,failed,dev100655,tablet,intent,0,0,network_error,cust100655
txn10017127,james2242@upi,cust103846,07:25.8,77.92,send,,user3967@upi,failed,dev103846,tablet,intent,0,0,incorrect_pin,cust103846
txn10017128,nicole9954@upi,cust103109,59:16.8,11.17,receive,,user9207@upi,failed,dev200313,android,intent,0,0,account_blocked,cust103109
txn10017129,manuel7551@upi,cust108212,44:48.6,22.68,merchant_payment,merch1073,user6915@upi,success,dev108212,feature_phone,intent,0,0,,cust108212
txn10017130,kim1763@upi,cust105773,58:00.4,63.63,merchant_payment,merch1417,user7551@upi,success,dev105773,android,intent,1,0,,cust105773
txn10017131,sharon3446@upi,cust102075,13:39.7,44.03,receive,,user2391@upi,success,dev102075,feature_phone,qr_code,0,0,,cust102075
txn10017132,tanya7316@upi,cust100630,12:25.6,17.93,merchant_payment,merch1332,user2396@upi,success,dev100630,tablet,intent,0,0,,cust100630
txn10017133,margaret5180@upi,cust106859,08:38.0,57.01,merchant_payment,merch1143,user7874@upi,success,dev106859,tablet,app,0,0,,cust106859
txn10017134,joel5368@upi,cust102265,20:28.7,18.56,receive,,user3700@upi,success,dev102265,tablet,app,0,0,,cust102265
txn10017135,audrey8468@upi,cust108012,33:55.2,4.6,send,,user1099@upi,success,dev108012,ios,intent,0,0,,cust108012
txn10017136,daniel8609@upi,cust105552,15:02.9,6.4,send,,user9999@upi,success,dev105552,tablet,intent,0,0,,cust105552
txn10017137,james2051@upi,cust100443,02:19.9,71.25,bill_pay,merch1322,user4191@upi,success,dev100443,tablet,app,0,0,,cust100443
txn10017138,vincent4775@upi,cust101564,09:52.4,28.03,receive,,user3691@upi,success,dev101564,ios,qr_code,0,0,,cust101564
txn10017139,bradley9823@upi,cust104183,50:20.7,20.99,send,,user9584@upi,success,dev104183,android,intent,0,0,,cust104183
txn10017140,ms.1537@upi,cust102305,57:02.3,29.74,send,,user6425@upi,success,dev200837,feature_phone,app,0,0,,cust102305
txn10017141,lori5981@upi,cust104253,25:35.4,29.88,send,,user2684@upi,failed,dev104253,tablet,intent,0,0,bank_down,cust104253
txn10017142,robert2733@upi,cust105128,54:08.9,59.09,merchant_payment,merch1417,user6910@upi,success,dev105128,tablet,intent,0,0,,cust105128
